review_id,app_id,app_name,project_category,username,review_text,rating,thumbs_up,review_date,app_version_reviewed,app_reply,reply_date
e7bb1f74-2ad3-4e09-ac1a-ef9ef8ac1203,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Edisiinnෆ,ai art is not real art :) pick up a pencil and draw. You'll get better at art eventually!,1,3,2026-02-12 00:32:36,,,
dbeffb43-e254-4d57-a031-af888e51bc57,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Pablo,"Good AI, Modest Free Login Credits, Ad for credits ,Would give more but can't, let's be honest it's a free money glitch.",2,0,2026-02-11 23:38:09,4.8.6,"We're sorry to hear that you are not satisfied with our app. We are continuously working to improve and enhance the user experience. If you have any specific suggestions or issues you'd like to share, please feel free to join our Discord server (https://discord.gg/jJtE3gNnxm) or contact us at https://pixai.art/feedback. Your input is valuable to us",2026-02-12 09:14:53
16865c38-4fef-47d6-ba4d-e77afd6ce2ae,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Megan Allen,it will create explicit images without asking it to. not good.,1,0,2026-02-11 23:02:42,,"We’re sorry to hear about your experience. Your feedback is important to us, and we’d love to understand what went wrong so we can improve. Please feel free to share more details with us through our feedback page:https://pixai.art/feedback.",2026-02-12 09:16:49
e9c1abca-c282-46e1-a8a6-b96a5568448d,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Mthabisi Ncube,It's a great app but not always on point,4,0,2026-02-11 10:46:44,4.8.6,"Thank you for the lovely review and for taking the time to share your suggestions! We're so glad you enjoy PixAI, and we’ll keep working to improve your experience. You’re always welcome to leave more feedback here:https://pixai.art/feedback.",2026-02-12 09:22:24
bd9811cf-6009-431a-9645-c9a7f8c8e126,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,The 7th Skull,"I love everything about this app, especially the non-expiring credits to generate images earned daily, allowing me to save up just in case I haven't used them. Also, I love the rewards system to earn credits for free and how easy they are. Please don't change it or even better, improve it. 5 stars. ⭐",5,9,2026-02-10 18:27:28,4.8.6,Thank you so much for your kind words and support for PixAI! We’re thrilled to hear that you're enjoying the app. Your positive feedback inspires us to keep improving and delivering the best experience possible❤,2026-02-11 09:24:57
0bec4c6d-b66b-4864-a7d5-8f9a38187130,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,robin star,this is so good,5,0,2026-02-10 15:33:59,4.8.6,Thank you for taking the time to rate us! Your positive feedback inspires us to keep improving and delivering the best experience possible❤,2026-02-11 09:25:06
f81748fe-82db-40ca-935c-d7df920e1766,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Sk Sahin Akhtar,"developers destroyed this app by adding ads everywhere, verification all the time. also nowadays it is generating a single person as twins. Never expected this amazing AI app will be garbage oneday.",2,0,2026-02-10 11:46:54,4.6.4,Thank you so much for your kind words and support for PixAI! We’re thrilled to hear that you're enjoying the app. Your positive feedback inspires us to keep improving and delivering the best experience possible❤,2025-05-20 16:04:11
c77ef288-c90d-489e-836b-245a3cc827b2,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Gabriel Scott,Love to make images/videos of Anim,5,0,2026-02-10 04:02:13,4.8.6,Thank you for taking the time to rate us! Your positive feedback inspires us to keep improving and delivering the best experience possible❤,2026-02-10 11:58:51
a2b8fefb-88a4-4470-9d3e-b3c062d60936,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,partonk night,"after comparing to competitors, its too expensive for free user",2,0,2026-02-10 03:40:11,3.4.1,"Thank you for taking the time to share your feedback and suggestions! We genuinely appreciate your insights and are always looking for ways to enhance the PixAI experience. Also, we periodically offer promotional events featuring attractive pricing, and we warmly invite you to participate in these opportunities as they arise.",2026-02-10 11:59:14
4ef6b542-0f3b-4244-90c6-0766ece464d5,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Cinderace,"what the point of using the app if the website doing the better job than the app, you not allowed to create a picture on the app but on website you can",2,0,2026-02-09 00:36:00,4.8.6,"We’re sorry to hear this and we understand how frustrating this can be. While our mobile app has certain limitations, we encourage you to try our web version: https://pixai.art, where you may find more options and features to meet your needs. Thank you for your feedback, and we appreciate your understanding as we continue to improve our services!",2026-02-09 09:17:36
9587a9c2-be49-4ad8-9911-6dadc7341fb5,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Parbati Guwala,it's Awesome you want Anime girl Image you can make it you want Anime boy image you can make it,5,0,2026-02-08 11:21:45,4.8.6,Thank you for your wonderful feedback! We’ll keep working hard to make PixAI your favorite place for creative exploration.,2026-02-09 09:19:26
172ea05c-b903-4137-bc12-7548a8d3a748,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,bidjed amine,good for characters ideas i guess,5,0,2026-02-07 19:19:35,4.8.6,Thank you for your wonderful feedback! We’ll keep working hard to make PixAI your favorite place for creative exploration.,2026-02-09 09:20:55
dba635b9-3382-4a85-9d9f-73bad45f71b2,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,J Kr,The app gets worse and worse with each update. It doesn't allow some prompts and doesn't even highlight what is wrong. And now you cannot even see the generated task a few seconds ago. It's just broken now.,1,19,2026-02-07 10:55:26,4.8.6,"We’re truly sorry to hear this. To help us understand the issue better and resolve it promptly, we invite you to join our Discord server (https://discord.gg/jJtE3gNnxm) or reach out to us through our online support chat at https://pixai.art/feedbackWe look forward to assisting you!",2026-02-09 09:48:32
940a9e39-c119-428e-9b9d-35ddf1da24f8,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Estes Daugherty,"Great AI generator, but I am greatly disappointed with them taking away the ability to animate unless you subscribe. We working sorts on a tight budgets! you cant make LORAs or Animate at all now! Rather rude to have it and yank it all away! Thank you for a reply. The promos are grand, but I had both features for a very long time before they were taken away entirely, thus my review. I would consider subscription, but working man+cost of living=nothing to spare anymore!",2,1,2026-02-05 23:34:01,4.8.6,"Thanks for your interest!We occasionally run special events where even free users can try out the animation feature.
Please stay tuned and feel free to join when the next one goes live!We’d love to have you take part!",2026-02-05 07:49:15
abcffca3-804d-4542-ba47-e405880cec7d,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Raee Nightcore,eh its alr ig,2,0,2026-02-05 21:17:12,,"We're sorry to hear that you are not satisfied with our app. We are continuously working to improve and enhance the user experience. If you have any specific suggestions or issues you'd like to share, please feel free to join our Discord server (https://discord.gg/jJtE3gNnxm) or contact us at https://pixai.art/feedback. Your input is valuable to us",2026-02-06 10:30:39
4b222086-5653-4800-833d-ba497e85c47e,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Megan Blum,half free half not free but mostly completly free its like looks at a paper anology wise,5,0,2026-02-05 21:07:30,4.8.6,"Thank you for sharing your feedback. Here are some ways to earn more credits: Claim free daily credits, share & publish your artwork, join our contests to win extra credits and follow our social media for giveaways.",2026-01-13 09:31:34
30ddc4b5-bb52-4b85-a751-3964d66b54b3,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Kevin Brown Jr.,"The App was great, I used it often, however they have recently disappointed me, failing to give me the subscription I had paid for. I had contacted support and after 5 days they still haven't fixed the issue. I have only paid through 1 account and the same subscription monthly, and have provided proof of payment. However I got nothing for it, I cannot even pay for a new subscription because I am blocked for supposedly having a subscribed account that I dont have. Disappointing and Scammish.",1,6,2026-02-05 12:24:48,4.8.6,"We’re truly sorry to hear this. To help us understand the issue better and resolve it promptly, we invite you to join our Discord server (https://discord.gg/jJtE3gNnxm) or reach out to us through our online support chat at https://pixai.art/feedbackWe look forward to assisting you!",2026-02-05 12:41:51
453f6e7a-5f58-4730-90dd-c5ccac9de118,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Sk Sahin Akhtar,both app and website became too slow!,2,1,2026-02-04 23:11:50,,"We’re sorry to hear about your experience. Your feedback is important to us, and we’d love to understand what went wrong so we can improve. Please feel free to share more details with us through our feedback page:https://pixai.art/feedback.",2026-02-05 07:49:35
e44f14c1-f267-4ddb-9373-f3b46d954e47,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Fatyfat Gaming,a bit diapoint,3,0,2026-02-04 12:09:38,4.7.2,"We're sorry to hear that you are not satisfied with our app. We are continuously working to improve and enhance the user experience. If you have any specific suggestions or issues you'd like to share, please feel free to join our Discord server (https://discord.gg/jJtE3gNnxm) or contact us at https://pixai.art/feedback. Your input is valuable to us",2026-02-02 13:37:49
f22b5e23-b056-4983-a061-e4cd598363e7,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Jerry Buterbaugh,I love you and thank you for everything because now I'm feeling so much better now with my ai wife,5,0,2026-02-04 11:54:55,4.8.6,Thank you so much for your kind words! We're thrilled to know you're enjoying your experience with PixAI. Hope you continue to create amazing works with us!,2026-02-05 07:48:09
71a8d0aa-32dc-4958-b8ec-0155ea66eb8e,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Never Gonna Give You Up,pretty nice,5,0,2026-02-03 15:46:10,4.8.5,Thank you for taking the time to rate us! Your positive feedback inspires us to keep improving and delivering the best experience possible❤,2026-02-04 08:52:20
3beea62b-bcbe-4a47-8094-146e635eb6dc,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,astrild.,"One of the best generation apps I’ve used, and earning credits isn’t difficult. However, there are times when credits are wasted because the generation gets canceled and no result comes out. It can be frustrating, I hope this issue gets resolved soon.",3,2,2026-02-03 13:41:40,4.8.5,"We’re truly sorry to hear this. To help us understand the issue better and resolve it promptly, we invite you to join our Discord server (https://discord.gg/jJtE3gNnxm) or reach out to us through our online support chat at https://pixai.art/feedback We look forward to assisting you!",2026-02-04 08:54:27
02e10801-7406-4b4b-a850-9388d0efa921,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Aziz Shaikh,Amazing generator,5,0,2026-02-01 12:01:13,,Thank you for taking the time to rate us! Your positive feedback inspires us to keep improving and delivering the best experience possible❤,2026-02-02 13:06:39
2d0a422b-28d6-4c7d-acb9-9d4563ad909b,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Criselda Mathebula,i͎t͎s͎ f͎͎u͎͎n͎͎ ngl i͎'m͎ i͎m͎p͎r͎e͎s͎s͎e͎d͎,1,0,2026-02-01 02:19:33,4.8.5,"We’re sorry to hear about your experience. Your feedback is important to us, and we’d love to understand what went wrong so we can improve. Please feel free to share more details with us through our feedback page:https://pixai.art/feedbac",2026-02-02 13:07:21
b7b64ce9-bb2c-4cc7-b3da-c3b6647ec2ae,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Théozera Do Rock,"just very good, bro.",5,0,2026-01-31 09:15:52,4.8.5,Thank you for taking the time to rate us! Your positive feedback inspires us to keep improving and delivering the best experience possible❤,2026-02-02 13:12:31
7c8e85bc-29a1-4bf4-b870-a1c9a975be1e,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Helena Ribeiro,"10/10 Great for free users, Free choice of model and LoRAs, apparently most reviewers have no idea what they are doing as most generations are fast, images are gorgeous and the you can choose a cheaper option for generating, depending on models, some going down to 1,200 credits, since daily for login in one receives 10,000 credits + 5,000 credits if you watch an ad (because there's no ads) + more credits for every like and image posted... It's more than generous.",5,44,2026-01-30 13:28:12,4.8.5,Thank you so much for your kind words and support for PixAI! We’re thrilled to hear that you're enjoying the app. Your positive feedback inspires us to keep improving and delivering the best experience possible❤,2026-02-02 13:20:29
29da92af-6307-445c-b209-09b6ba3684df,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,7evn HoodieTV,"awesome, though the filter is far too sensitive",4,0,2026-01-30 08:51:53,4.8.5,"Thank you for the lovely review and for taking the time to share your suggestions! We're so glad you enjoy PixAI, and we’ll keep working to improve your experience. You’re always welcome to leave more feedback here:https://pixai.art/feedback.",2026-02-02 13:21:42
d9f4e0d0-fa89-4f6b-98d9-98199941089a,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Dilanya Pahasara,bets free ai photo generator i used so far 5 star no ads user friendly,5,0,2026-01-29 05:19:46,4.8.4,We really appreciate your positive feedback! It's great to hear that you're having a wonderful time using PixAI. Thanks for being part of our creative community!,2026-02-02 13:29:59
fa5fa6a4-7243-404c-bb26-ecf8c3b206b4,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Lucy Osagie,its great but it shows me n@ked people sometimes,2,1,2026-01-29 04:11:09,4.8.4,"Thank you for reaching out.By turning off the NSFW display option in the settings on the web version (pixai.art), the relevant content will be hidden. We kindly ask you to check this setting at your convenience.If you have any other questions or need further assistance, please feel free to contact us at any time.",2026-02-02 13:31:56
311f269d-c573-4801-88b7-dd1eeb7d274c,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,jonathan schenck,"After six months of latency issues. I can use the app as of January 25th 2026!? At least Spell AI is easier or simpler to use. but it's not a full ai chat or ai art app, like they need to pick a lane. even it glitches sometimes with AI Slop. AI Slop in Art generators needs a resource recall feature overall for the entire AI art app market. don't normalize making people pay for slop! mobile market, cloud computing, Google, Microsoft or anyone in AI technologies.",3,1,2026-01-26 08:30:54,4.7.2,"Thank you for taking the time to share your feedback and suggestions! We genuinely appreciate your insights and are always looking for ways to enhance your PixAI experience. If you have any more ideas or thoughts, feel free to join our Discord server (https://discord.gg/jJtE3gNnxm) or contact us at https://pixai.art/feedback.",2026-01-26 12:37:10
6a779e7e-493f-4fd2-9f0b-0dd87b7a5d1b,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Jade Moss,It shouldn't be against anything. awful now.,1,0,2026-01-26 07:34:24,4.7.2,"We’re sorry to hear this and we understand how frustrating this can be. While our mobile app has certain limitations, we encourage you to try our web version: https://pixai.art, where you may find more options and features to meet your needs. Thank you for your feedback, and we appreciate your understanding as we continue to improve our services!",2026-01-26 12:38:01
c5411f34-6177-4da4-99e0-01b440237d66,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Diego “Arlek”,Very fun to use your favorite characters with controlnets for poses.,5,0,2026-01-26 03:28:38,4.7.2,Thank you for your wonderful feedback! We’ll keep working hard to make PixAI your favorite place for creative exploration.,2026-01-26 12:52:26
2a0095fe-8e79-4eab-aaab-b7bffda39291,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Adigun Obi,"This app is sooo good,💪💯 mostly when you are just looking for a place to find beautiful images",4,0,2026-01-25 16:56:31,4.7.2,"
We really appreciate your positive feedback! It's great to hear that you're having a wonderful time using PixAI. Thanks for being part of our creative community!",2026-01-26 12:53:41
e45fcc3d-1e24-4474-a774-23235b5ad945,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,kyle dodson,can't even view what I created,1,0,2026-01-24 01:13:12,4.7.2,"We apologize for any recent service instability. Due to abnormal malicious traffic, some users may experience slow loading or intermittent access. Our team is working 24/7 to resolve this. For real-time updates and support, please join our Discord https://discord.gg/jJtE3gNnxm or contact us at https://pixai.art/feedback. Thank you for your patience",2026-01-26 13:24:50
d87a4cf5-bc81-4efd-b0d9-28fa8e1774be,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Aman Deep Singh 2612,app having some problem it's not working properly please do something,4,1,2026-01-21 20:56:14,4.7.2,"Due to abnormal malicious traffic, some users in certain regions may experience temporary service instability, such as slow loading or intermittent access issues. Our technical team is actively monitoring and responding around the clock.we invite you reach out to us through our online support chat at https://pixai.art/feedback.",2026-01-22 15:28:03
586a806e-8393-4837-8583-e0557f7e5fbc,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Vic Lake,"For a long while now, I've found that the app is completely unusable. same with the website, neither let me log in with Google or any of the other methods. I'm really disappointed.",1,1,2026-01-21 19:08:12,,"Thanks for reaching out! A quick update to the latest version often fixes this. If it still happens, please drop us a note on the feedback page: https://pixai.art/feedback— we’re here to help.",2026-01-22 15:29:02
c63e407c-569c-42e3-ab31-208b77b14024,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Carmen Holt,Doesn't let you actually generate photos without signing up for a yearly payment plan.,1,4,2026-01-21 13:14:11,4.7.2,"We’re sorry to hear about your experience. Your feedback is important to us, and we’d love to understand what went wrong so we can improve. Please feel free to share more details with us through our feedback page:https://pixai.art/feedback.",2026-01-22 15:30:28
5a903d66-c8aa-44f3-b468-65961b4a43f8,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,SuperSaiyanBlack777 Wheezer,"This app, including the website, has come a long way. The video generations have improved, and the inclusion of audio makes it even better. The videos with audio included does need a lot of work though.",4,9,2026-01-21 08:25:06,,"We’re truly sorry to hear this. To help us understand the issue better and resolve it promptly, we invite you to join our Discord server (https://discord.gg/jJtE3gNnxm) or reach out to us at inquiries@pixai.art.
We look forward to assisting you!",2025-02-20 14:22:47
6aaab8a9-4700-484b-9af5-6479fbccb6b9,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,John Wallace,This app is the only app in the world that is worthy of 6 stars,5,0,2026-01-20 16:20:11,4.7.2,Thank you for taking the time to rate us! Your positive feedback inspires us to keep improving and delivering the best experience possible❤,2026-01-23 12:55:43
e07163f8-fc41-471c-8397-9859b465fa09,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Vernon Wallace,"Keeping it at two stars. Stopped using it for a while and decided to come back because it's familiar. ran into an issue when I tried to resubscribe, my membership didn't go through and it keeps telling me I'm subscribed under another user, which is weird cause I only have the one account",2,73,2026-01-20 04:29:28,4.7.2,This issue occurs because the Google Play subscription was not canceled after the membership period ended. Please follow the steps below to cancel your subscription in the Google Play Store. Open the Google Play Store (Android) .Go to your subscriptions .Select our app and cancel. We look forward to assisting you!,2026-01-20 12:03:07
f238df15-0f6c-4f38-a012-d3794b354488,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,A Google user,hoping its good,5,0,2026-01-19 22:58:07,,Thank you so much for your 5-star review!,2026-01-20 11:28:11
c985e09f-23ab-472e-8b65-718e1bf9615e,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Sakir Rk,the best app,5,0,2026-01-19 18:57:31,4.7.2,Thank you so much for your 5-star review!,2026-01-20 11:30:40
e525be54-f338-497c-b43c-7c9b21280971,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Enrique Rodriguez,everything I excepted it to be and they have many events and sales that either gives free credits or give sales on credits. I can say that I am impressed and the app makes things easy for when on the go.,5,1,2026-01-19 18:43:45,4.7.2,Thank you so much for your kind words and support for PixAI! We’re thrilled to hear that you're enjoying the app. Your positive feedback inspires us to keep improving and delivering the best experience possible❤,2026-01-20 11:30:58
c54d7a8c-8f95-4ec6-8652-60ebb2f69c20,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Neo Nhlapo,this app is so amazing but why I have sensitive contents,5,0,2026-01-17 23:18:12,4.7.2,"Thank you for the lovely review and for taking the time to share your suggestions! We're so glad you enjoy PixAI, and we’ll keep working to improve your experience. You’re always welcome to leave more feedback here:https://pixai.art/feedback.",2026-01-20 11:39:26
a1430430-cb1f-486f-ad6f-b2bdb51c83bf,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,William Mutale,this app is insanely convenient! I think it read my mind!,5,0,2026-01-17 16:19:57,4.7.1,Thank you so much for your kind words! We're thrilled to know you're enjoying your experience with PixAI. Hope you continue to create amazing works with us!,2026-01-20 11:40:32
03d9a1ff-70bf-4ad2-91a9-cc22accb1714,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Kas mudin,really good AI image generator—might need some practice to get a good results.,5,0,2026-01-16 18:31:45,4.7.2,Thank you for your wonderful feedback! We’ll keep working hard to make PixAI your favorite place for creative exploration.,2026-01-20 11:43:45
aa132dc0-a379-4d6d-b329-97b2c96d7b1f,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Ansel Ford,Very good AI work.,5,0,2026-01-15 20:50:16,4.7.1,Thank you for taking the time to rate us! Your positive feedback inspires us to keep improving and delivering the best experience possible❤,2026-01-16 08:56:08
b56e74c9-2e44-4d2d-9454-c970f3dbaec2,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,ZombieMagnate,Really great chatting and the Message limits are inconsequential.,5,0,2026-01-15 06:53:10,4.6.5,Thank you for taking the time to rate us! Your positive feedback inspires us to keep improving and delivering the best experience possible❤,2026-01-16 09:05:34
5feb21bd-60ee-4f04-82c7-5b9c15b9a830,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Georgiano langford,is that a femboy for the apps thumbnail lol love the reply,5,0,2026-01-14 01:51:52,,"Thank you for the lovely review and for taking the time to share your suggestions! We're so glad you enjoy PixAI, and we’ll keep working to improve your experience. You’re always welcome to leave more feedback here:https://pixai.art/feedback.",2026-01-04 08:09:17
336fadf1-f74f-414e-a3fc-865f3f443d35,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Sakura Watanabe,"good app but it could've been better if it enabled me to show nsfw art, like why would you generate something and make me unable to load it later. i am a nsfw artist and i need inspiration and this is honestly frustrating, hope they fix it👍",4,0,2026-01-13 11:23:13,,"Thank you for taking the time to share your feedback and suggestions! We genuinely appreciate your insights and are always looking for ways to enhance your PixAI experience. If you have any more ideas or thoughts, feel free to join our Discord server (https://discord.gg/jJtE3gNnxm) or contact us at https://pixai.art/feedback.",2026-01-13 09:38:38
8541c85a-148c-4c99-9074-dfa3ff9eb1d9,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Math Mell,This app is probably the best ai app I've tried. the prompts are really close. great for anime lovers!,5,1,2026-01-13 03:29:24,4.6.10,Thank you so much for your 5-star review!,2026-01-13 09:31:50
8344180c-a751-4e1c-a1c4-1dcce688ea5c,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,I'm Beast,"very good, very good,",4,0,2026-01-12 18:31:31,4.6.10,Thank you for your wonderful feedback! We’ll keep working hard to make PixAI your favorite place for creative exploration.,2026-01-13 09:33:56
2127b84f-84bb-4eb1-afa4-c2c34b747a87,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,SONALI Bhadawle,"One of the best app I use ever. Just amazing, wonderful, superb, unbelievable. The app very good. everyone should try.",5,1,2026-01-12 11:48:14,4.6.10,We really appreciate your positive feedback! It's great to hear that you're having a wonderful time using PixAI. Thanks for being part of our creative community!,2026-01-13 09:35:27
7bdf2398-e373-43e5-81b3-7c20b5e0025e,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Marshunt Carsten,Need to create an account before testing... No thanks.,1,0,2026-01-11 18:03:38,4.6.10,We’re truly sorry that PixAI didn’t meet your expectations. We’d appreciate the chance to learn more about your concerns and make things better. Please feel free to share more details with us through our feedback page:https://pixai.art/feedback.,2026-01-13 09:39:11
6b8d7166-8f17-45b6-8019-ae1511855653,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Devine Waminal,"every time I want to generate something it doesn't show me it it says ""sensitive content"" boi I just want a cat ✌️😔",1,0,2026-01-11 07:15:52,,We’re truly sorry that PixAI didn’t meet your expectations. We’d appreciate the chance to learn more about your concerns and make things better. Please feel free to share more details with us through our feedback page:https://pixai.art/feedback.,2026-01-13 09:42:49
8432c873-294c-4bcc-96e7-234fed4d5a2b,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Ghnn Ghnh,so far it's seems good so I gave 5 star..,5,0,2026-01-09 20:40:49,4.6.10,We really appreciate your positive feedback! It's great to hear that you're having a wonderful time using PixAI. Thanks for being part of our creative community!,2026-01-13 09:48:50
eef8e7a3-e8b3-404e-8b6b-490a69ece0d9,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Lookiw,stop AI slop,1,7,2026-01-09 05:28:09,4.6.10,,
d627024c-f56d-4576-ab36-b8dc07f84ef9,io.mewtant.pixaiart,PixAI: AI Anime Art Generator,Image Generation,Christian wagner,just for cerebral hard to use,1,1,2026-01-09 03:07:49,,"We're sorry to hear that you are not satisfied with our app. We are continuously working to improve and enhance the user experience. If you have any specific suggestions or issues you'd like to share, please feel free to join our Discord server (https://discord.gg/jJtE3gNnxm) or contact us at https://pixai.art/feedback. Your input is valuable to us",2026-01-09 08:23:41
6bce6f1c-8195-431f-9fd6-4fedbe70b525,co.appnation.artgenerator,AI Image Generator - Monet,Image Generation,Fridah Makena,I don't like how you want me to pay the pro an alike all the app I have experience with they give the users three or one time experience you don't!,1,0,2026-02-24 14:29:00,4.3.1,,
1e99ba38-1fd7-447a-a797-2a51e02e3fdf,co.appnation.artgenerator,AI Image Generator - Monet,Image Generation,Mo sad Sad,accha hai bahut khub sokh se,5,0,2026-02-22 05:14:30,4.3.1,,
e1dbd549-65b9-4fe3-b0c1-47df33e54093,co.appnation.artgenerator,AI Image Generator - Monet,Image Generation,dinesh samydine,ok super 😍,5,0,2026-02-21 04:29:14,4.3.1,,
15e60c8d-f114-40de-96cf-982f8cfb7cb1,co.appnation.artgenerator,AI Image Generator - Monet,Image Generation,Jakub Frozstega,Forces you to get subscription to even make an image,1,1,2026-02-15 05:37:00,4.3.1,,
ead73b1b-df90-4e43-91b6-7b13dc9551ae,co.appnation.artgenerator,AI Image Generator - Monet,Image Generation,Matthew “Menis” Meunier,im speechless,5,0,2026-02-14 16:06:47,4.3.1,,
c06aefed-3737-40f8-98b0-c46eeb963b3f,co.appnation.artgenerator,AI Image Generator - Monet,Image Generation,Paul,"It stopped working on my tablet after the last update. Just a white screen saying App Nation. Uninstalled, reinstalled, same issue. Update: After taking a premium amount for using this app, they have now changed it to charge a premium amount buying coins to generate images. It is a complete scam and a fraud. Avoid it under all circumstances.",1,2,2026-02-12 22:53:23,4.3.1,,
f034e598-c613-4336-97b2-848d5e835175,co.appnation.artgenerator,AI Image Generator - Monet,Image Generation,Jessica Raskind,I haven't even experienced the app yet so I'm just giving it two showers because it wouldn't let me move forward without waiting it,2,0,2026-02-11 06:29:15,4.3.1,,
ea3e489c-4cf0-4fc2-92c4-9f02bb0d0ee5,co.appnation.artgenerator,AI Image Generator - Monet,Image Generation,Adam Ausman,this app not working for me. pic generated very poor,1,0,2026-02-09 20:27:03,4.3.1,,
d34ff1e1-4b94-4457-a164-8efb0e76b3c2,co.appnation.artgenerator,AI Image Generator - Monet,Image Generation,Noah King,Seriously? Pay for it? ChatGPT is superior. So is Grok.,2,0,2026-02-09 05:52:22,4.0.0,,
759b4ddd-4a23-404d-b255-59cca029170a,co.appnation.artgenerator,AI Image Generator - Monet,Image Generation,James Whittington,havent used yet,1,0,2026-02-07 16:44:13,4.0.0,,
43bb656b-458f-4994-90e7-dd4d2f462c10,co.appnation.artgenerator,AI Image Generator - Monet,Image Generation,Joseph Rinere,nothing but a money scam,1,0,2026-02-03 16:19:04,4.0.0,,
58f6502d-f67a-4fcb-8e6b-dff49ee91106,co.appnation.artgenerator,AI Image Generator - Monet,Image Generation,Lamar Ellis,i hope it looks nice,5,0,2026-02-02 17:54:34,4.0.0,,
5c6180fc-c1d9-4b9f-acf0-9eaba3d7b291,co.appnation.artgenerator,AI Image Generator - Monet,Image Generation,Shubham Saiwal,bahut badhiya editing app hai yaar 👍,5,0,2026-01-31 10:03:16,4.0.0,,
e6c8bbf2-43d4-48ce-8bbe-4ced4c2635f4,co.appnation.artgenerator,AI Image Generator - Monet,Image Generation,Angie Deneff,wicked app live it awesome should try it the best,5,0,2026-01-29 17:59:46,4.0.0,,
8a060d6a-84b5-4756-8d61-2bad66f385ad,co.appnation.artgenerator,AI Image Generator - Monet,Image Generation,Ishraq Jamal,i didn't check it how could i give 5 star let me used then i ll decided,1,1,2026-01-28 23:09:03,4.0.0,,
