app_id,app_name,developer,category_scraped,project_category,avg_rating,total_ratings,total_reviews,installs,description,summary,content_rating,android_version,app_version,updated_on,released_on,size,pricing_model,price_usd,offers_iap,free,url,icon_url,genre_id,ratings_1_star,ratings_2_star,ratings_3_star,ratings_4_star,ratings_5_star,scraped_at
com.fullstack.aihtmlcodegenerator,AI HTML Code Generator,FullStackPathway,Tools,AI Coding Assistants,4.6363635,216,3,3937,"Need to generate HTML code quickly? AI HTML Code Generator is an advanced AI-powered tool that helps you create responsive, well-structured HTML code in seconds. Whether you're a web developer, designer, or beginner, this app simplifies the coding process, making it easier to build websites, forms, layouts, and more with minimal effort.

Simply enter your request, and the AI will generate optimized HTML code tailored to your needs. From simple components to complex layouts, this tool ensures accuracy, efficiency, and best coding practices.

Features:

Instant HTML code generation for any layout or component.

Supports responsive designs and proper validation.

Clean, structured, and optimized code output.

Ideal for web developers, designers, and beginners.

User-friendly interface for quick and easy code generation.

With AI HTML Code Generator, you can accelerate your web development workflow, eliminate repetitive coding tasks, and focus on creativity. Whether you nee","Generate high-quality, responsive HTML code instantly with AI assistance.",Everyone,,8.0,1765104629.0,"Feb 4, 2025",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.fullstack.aihtmlcodegenerator&hl=en&gl=us,https://play-lh.googleusercontent.com/sQI2pP-SW3CWpgp-R4M52SxTm1Js6lMviF5RHEYxyQYPEA-Z7JH3wqhFOpeUQMrBCGU,TOOLS,0,0,19,39,157,2026-02-21T08:11:08.427038
com.fullstack.aipythoncodegenerator,AI Python Code Generator,FullStackPathway,Tools,AI Coding Assistants,4.214286,215,7,3430,"AI Python Code Generator is an advanced AI-powered tool designed to help developers, students, and programmers generate Python code effortlessly. Whether you're a beginner or an experienced coder, this app simplifies coding tasks by providing instant solutions based on your input.

With AI Python Code Generator, you can generate Python scripts, functions, and algorithms with just a simple prompt. It supports a wide range of Python concepts, including loops, data structures, file handling, object-oriented programming, and more. Save time and improve efficiency by letting AI handle repetitive coding tasks.

Key Features:

Instant Code Generation – Get Python code quickly by describing what you need.

Accurate and Optimized Code – Generates high-quality, well-structured Python code.

Beginner-Friendly – Ideal for learners who want to understand Python concepts easily.

Advanced Use Cases – Supports complex coding tasks like API integration, automation, and data analysis.

Fa","Generate Python code instantly with AI. Fast, accurate, and easy to use.",Everyone,,10.0,1765104151.0,"Jan 28, 2025",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.fullstack.aipythoncodegenerator&hl=en&gl=us,https://play-lh.googleusercontent.com/1T92KiYNC_WCbCrRG9p3v6aGk-lqxASsVvyMIZwIIdg1hiA7fSh5OsevxWYdtnwRw5BQ,TOOLS,30,0,15,15,153,2026-02-21T08:11:12.007587
com.markodevcic.js_code_pad,JavaScript Coding Editor & IDE,CloudBit Ltd.,Education,AI Coding Assistants,3.925,868,7,94609,"A fully functioning offline node.js runtime on your mobile device.

It lets you run JavaScript and TypeScript code and scripts offline on your phone, without any internet connection or server setup. 

You can use it as a compiler, a console, an engine, a runtime, WebView, or an IDE. 

Whether you are a professional developer, a student, or a hobbyist, JavaScript CodePad will help you practice and improve your coding skills anytime, anywhere.

Built in tsc compiler transpiles your TypeScript code to JavaScript offline.

Use the WebView mode to access the built-in Web Browser Window and DOM interface. Combine HTML, CSS, and JavaScript and learn building Web apps. 

Organise your code into modules and run multiple JS files using Node.js as a runtime (Internet connection required).

You can run, execute, and evaluate JS code and programs from this app.
Lightweight app with full JavaScript syntax highlighting, code completion and editor actions like undo, redo, comment lines,","Compile & Run JS, TS & HTML code on Node.js runtime offline. Learn programming!",Everyone,,1.8.18,1767450217.0,"Nov 8, 2022",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.markodevcic.js_code_pad&hl=en&gl=us,https://play-lh.googleusercontent.com/FzFN8wP96JTCI9GMo4XWaJ-VzLdYpAY000eLFPfeY6Il4vbaXayOgtciZf75WORcKQuj,EDUCATION,173,21,43,86,542,2026-02-21T08:11:16.777137
com.ikou.pycoding,PyCoder - Python3 IDE with AI,Hiro.Coder,Tools,AI Coding Assistants,4.5555553,166,5,20667,"PyCoder is a really simple IDE. It provides python codes interpreter that allows beginners to verify their ideas as quickly as possible. The software does not need to download additional plugins.

Feature:
1.Code Compile & Run
2.Auto Save
3.Highlight Key Words
4.Standard Api Document
5.Smart Code Complete
6.Format Code
7.Common Character Panel
8.Open/Save file
9.Code Grammar Check
10.Import And Export Code File From External Storage Space
11. Support python turtle and tkinter library.
12. Generate code intelligently, correct code errors and answer any questions by AI assistant

Why Choose PyCoder?
PyCoder combines the power of AI with a user-friendly interface to provide a robust coding environment for python languge developers. Whether you're building small scripts or large-scale projects, PyCoder offers the tools you need to write, debug, and optimize your code efficiently.","AI-powered Python IDE for code generation, error fixing, and real-time execution",Everyone,,5.5.0,1767668064.0,"Feb 22, 2023",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.ikou.pycoding&hl=en&gl=us,https://play-lh.googleusercontent.com/XhY15ufiLqspeGTjQErm0roPW3aVfrkOZbdThBlZ6EPFpQ5PrYB4-LqhDQVQytBGeA,TOOLS,0,18,0,18,129,2026-02-21T08:11:20.407168
com.coddykit.aicodeeditor,CoddyAI: AI Code Editor,Coddykit,Productivity,AI Coding Assistants,4.0,27,2,10956,"In today’s fast-paced digital era, coding on-the-go is essential for developers. CoddyAI AI Code Editor is your ultimate solution for mobile coding, offering a seamless and intuitive experience. Whether you’re a beginner or a seasoned professional, CoddyAI AI Code Editor equips you with tools to code anytime, anywhere—without compromising efficiency or quality. AI Code Editor brings desktop-level functionality to your smartphone or tablet. Its intuitive interface and advanced features keep your productivity uninterrupted. Whether commuting, taking a break, or working remotely, this app adapts to your lifestyle, letting you tackle Python scripts with its Python Editor, Python Compiler, and Python IDE, Java projects using its Java Compiler, C# Compiler, and Kotlin IDE, or HTML designs via its HTML Editor and CSS Editor. Additionally, its Online Compiler allows instant execution of your code in various languages, including Python, Java, C#, Go, and HTML.

Leveraging cutting-edge AI, AI ","Code Anytime, Anywhere with AI Code Editor, Online Compiler, IDE and HTML Editor",Everyone,,Varies with device,,"Nov 15, 2024",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.coddykit.aicodeeditor&hl=en&gl=us,https://play-lh.googleusercontent.com/b68kovMz1GyaU2QsJEIe2B0X6dpjHGiCXq3hA0NRyUIVrXOlvHSKGyeTsiP9-5qD8us,PRODUCTIVITY,4,0,4,0,18,2026-02-21T08:11:22.494369
io.coolplay.appprompter,App Prompter - AI App Builder,Coolplay GmbH,Productivity,AI Coding Assistants,4.185185,105,30,11244,"🚀 Transform Your Ideas Into Apps With AI Magic!
App Prompter is the revolutionary AI-powered app builder that turns your creative ideas into fully functional mobile applications in minutes - no coding skills required!

✨ KEY FEATURES:
AI-Powered Generation - Simply describe your app idea and watch AI create it
No Coding Required - Perfect for beginners and non-programmers
Instant Preview - See your app come to life immediately
Easy Editing - Modify and improve your apps with simple prompts
Local Storage - All your apps saved securely on your device
Share & Import - Share your creations with friends and family
Modern UI - Beautiful, user-friendly interface with intuitive controls
Credit System - Fair usage with in-app purchase options

🎯 PERFECT FOR:
Entrepreneurs testing app concepts
Students learning app development
Creative professionals prototyping ideas
Anyone wanting to build custom mobile apps
Small business owners needing simple apps

💡 HOW IT WORKS:
Describ",Create mobile apps with AI - No coding required. Just describe and build!,Everyone,,1.32.0,1769947460.0,"Jul 11, 2025",,Free,0.0,False,True,https://play.google.com/store/apps/details?id=io.coolplay.appprompter&hl=en&gl=us,https://play-lh.googleusercontent.com/PjN0d-01dAhaFJj4kUjHolse6dVUXnpEBFIT6YeGjrnfGUfsBqt0IGfDCoRwYxetlXQ,PRODUCTIVITY,13,0,9,11,70,2026-02-21T08:11:26.856172
com.markodevcic.python_code_pad,Python Coding Editor & IDE App,CloudBit Ltd.,Education,AI Coding Assistants,4.09901,28073,175,2872016,"Run Python code and learn Python on your mobile Device.
Become a Pythonista with this AI powered mobile programming editor.

Python coding on your mobile phone.
You can run, execute, and evaluate Python code, scripts, and programs from this app. 
Python 3 interpreter on your device.

Edit your code with a full-featured code editor that supports Python code highlighting, code completion, error checking, undo, redo actions, opening files, themes, colors, and fonts.

Write functions, and classes and import modules from the Standard Library.
Built-in AI Assistant, whenever you get an error in your code, AI can suggest how to resolve it.
AI Assistant can also refactor your code, clean it up, check it for bugs, write comments and docstrings or just explain it.

Run your scripts and programs with a single tap, and see the output in a console window.

Built in Debugger, run your code step by step and find bugs.

Lightweight app with full code syntax highlighting, just like a r","Py 3 offline compiler & interpreter. Become pythonista, learn programming",Everyone,,1.12.8,1771404025.0,"Nov 14, 2022",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.markodevcic.python_code_pad&hl=en&gl=us,https://play-lh.googleusercontent.com/uYIkIpcTH7GwhdGIM_xylHf2Uwl202go-8Dy6DYc1GWM5OVSbAUM8cxuKDpxZA4Hcqs,EDUCATION,3602,1655,1914,1914,18888,2026-02-21T08:11:31.728476
com.orderax.afs,AppForceStudio: AI App Builder,Orderax,Tools,AI Coding Assistants,3.6,23,4,4447,"Turn ideas into real apps — instantly, with AI.

AppForceStudio lets anyone design, code, and publish real apps in minutes.
Whether you’re a solo founder, designer, or developer, our AI helps you go from idea to App Store — instantly.
Build for React Native, iOS or Android or HTML/Web apps — without heavy coding or technical setup.

Key Features:
	•	AI Chat Builder – Describe your idea; our AI designs the screens, layout, and navigation.
	•	Screenshot to App – Upload a design or screenshot to get SwiftUI, Kotlin, or HTML code instantly.
	•	Design to Code – Turn your ideas into production-ready UI.
	•	Real-Time Preview – See your app live as you build.
	•	Team Collaboration – Invite teammates to design, review, and ship faster.
	•	Cloud Sync – Work anywhere, and your progress is always saved.
        •	Code on the go - Use our mobile friendly IDE (Integrated Development Environment).

Links
	•	Privacy Policy: https://appforcestudio.com/privacy-policy","Design, code, and launch apps instantly - Vibe coding",Everyone,,Varies with device,,"Dec 1, 2025",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.orderax.afs&hl=en&gl=us,https://play-lh.googleusercontent.com/xtYyPfcDC9odTU7GNlzf2EqAOW1vMqWHdUiqMu0zz00klY-lrJ8ywFJKhelR5chK_Fc,TOOLS,6,0,0,4,11,2026-02-21T08:11:35.879573
ai.artificialintelligence.artificial.intelligence.programming.learn.coding.robotics.leanai,Learn AI & ML with Python,Coding and Programming,Education,AI Coding Assistants,4.66,2862,200,392938,"Looking to get ahead in learning Artificial Intelligence (AI) and Machine Learning (ML) with Python Programming?

With the <b>Learn AI & ML with Python</b>, you will have access to the most comprehensive tutorials for AI & ML related subjects. This is the only advanced python learning app you'll ever need to improve your skills in areas of Artificial intelligence or become an expert in Artificial intelligence with this best AI learning app.

Learn to code with Artificial intelligence for free with a one-stop learning app - “Learn AI & ML with Python”. If you’re preparing for AI & ML interview or just preparing for your upcoming advanced programming test, this is a must have app for you.

With the <b>Learn AI & ML with Python</b> app, you can find AI & ML
Tutorials, Python Programming Lessons, Programs, Questions & Answers and all that you need to either learn AI basics or to become an AI expert.


What all you can learn with this AI & ML tutor app?
- AI Basics
- Talking abo",Tutorials & lessons for AI & ML concepts. Learn with Python Programming,Everyone,,4.2.75,1770024919.0,"Jun 29, 2020",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=ai.artificialintelligence.artificial.intelligence.programming.learn.coding.robotics.leanai&hl=en&gl=us,https://play-lh.googleusercontent.com/TOLixwZTfPhE7hr3HbqH6lmndEiGNKxXucXaDshohCQq0zRS7lKvrX4OT-cYumS-yqg,EDUCATION,170,24,54,85,2514,2026-02-21T08:11:38.682933
cn.trinea.android.developertools,Dev Tools(Developer)-Decompile,Trinea,Tools,AI Coding Assistants,4.557377,16168,1836,2624718,"Android Dev Tools is a powerful, productive, automation, essential Android Development Assistant, It can improve your development productivity. It can be used to decompile other app, view layout detail info of other app, view color of screen(color sampler or eyedropper), view the latest open source projects, view activity history, view manifest of any apps, view recently used or installed apps, extract apk or so, debug applications, view phone hardware and software-related information  and so on, the more features will be added later. including:
► <b>Decompile other app</b>(Paid)
View app's java file, resource and other file easily, support share files

► <b>App Layout Inspector Tool</b>(Paid)
View or export layout or view info of other app, can show view id, width height, parent and child view, coordinate of view.

► <b>View screen color</b>(Paid)
Similar to color sampler tool or eyedropper, you can view or copy the color and coordinate of any other App easily, and more ARGB a",Powerful and Essential Tool for Android Developer. ✓Surprise ✓Automation,Everyone,,9.1.2-gp,1765128940.0,"Jan 5, 2017",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=cn.trinea.android.developertools&hl=en&gl=us,https://play-lh.googleusercontent.com/5DurmD3SworKXLYj5g7Uv8vzCJk5lB5aT8gSkVkOmSqT_XtlqCX8x00Ga4HY3p_6uK_T,TOOLS,969,350,498,1205,13131,2026-02-21T08:11:41.680157
com.roysolberg.android.developertools,Developer Tools,Roy Solberg,Tools,AI Coding Assistants,4.19,3884,225,1461694,"Loads of useful information for Android developers and others curious about their device at hand.

 - Extract APKs
 - See app details
 - See resource qualifiers in use
 - See device build details
 - See system properties and environment variables
 - See available system features

 - Go directly to the device's developer options (shortcut available too)
 - Go directly to the list of installed application

 - See screen dimensions in dp, pt, in, sp, px, mm
 - See memory (RAM) information
 - See battery information
 - See sensor data and information

 - See network information (including public IP address)
 - See Bluetooth information

Please give me a word if there's something you'd like to see included in this app. :)","Essential Android dev tools, device info and APK extractor",Everyone,,Varies with device,1771060983.0,"Jan 30, 2012",,Free,0.0,False,True,https://play.google.com/store/apps/details?id=com.roysolberg.android.developertools&hl=en&gl=us,https://play-lh.googleusercontent.com/UoPdzhCOgOgZV3zB1s_gBNE8LMJ9Tb-cT4yBiVQ-gfVGksx45ufdh4mGP7cu1bwa-bg,TOOLS,346,75,463,580,2405,2026-02-21T08:11:43.504725
com.ai.skillium,Skillium – Learn AI Tools,Online AI Academy,Education,AI Coding Assistants,4.858407,3373,134,62502,"Turn curiosity into real AI skills—one 10-minute lesson at a time.

### Why Skillium?
• Personalised path in minutes – answer a quick onboarding quiz and Skillium builds a plan just for you.
• Micro-courses that fit your day – text, video, audio or interactive tasks, all in 5-10 minutes.
• Projects that pay off – automate tasks, build chatbots, create AI art or launch a side hustle.
• Community power – join live Q&A, peer groups and mentor chat when you need a boost.
• Income focus – lessons include freelancing tips, portfolio ideas and job-ready challenges.

### What you’ll master
• Prompt engineering & ChatGPT hacks
• Image & video generation
• Low-code automations
• Data & code copilots
• Responsible AI best practice

### Built for everyone
• Zero-coding beginners
• Busy professionals
• Entrepreneurs & makers
• Career switchers

Download Skillium and start forging AI skills that open doors—at work, at home, or in your next big idea.
📩 Have questions or feedbac",Learn AI skills fast with guided micro-courses & hands-on projects,Everyone,,skillium_1.1.3,1763739427.0,"Aug 8, 2025",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.ai.skillium&hl=en&gl=us,https://play-lh.googleusercontent.com/NywaqNpWqNToXSLG0m6wGU0y2pwPJogvHuvs-poCwertBTKT5OekI62Yb2pS0l2SBFhbB2bE1_o_b0arkUZuIok,EDUCATION,27,0,58,237,3043,2026-02-21T08:11:46.197964
in.blueplanetapps.oceansofai,Oceans of AI - All AI Tools,Blue Planet Apps,Tools,AI Coding Assistants,4.233333,507,17,130467,"Welcome to Oceans of AI, the ultimate destination for all your AI tool needs! With over 2500 Free and Freemium AI tools conveniently packed into one app, you'll never run out of innovative solutions.


Key Features:

Comprehensive AI Toolbox: Explore a vast array of AI tools spanning writing, content creation, SEO optimization, copywriting, email, social media, art generation, music creation, chatbots, and more.

New Tools Regularly Added: Stay ahead with our app as we continuously add new AI tools to keep you at the forefront of innovation.

Easy Search Functionality: Find the perfect AI tool by searching with keywords or tool names, making it effortless to discover the right solution for your needs.

Favorite Tool Selection: Bookmark your favorite AI tools for quick access and streamline your workflow with just a tap.

Secure Browsing: Enjoy peace of mind knowing that our app prioritizes your security by utilizing your phone's default browser for all activities, without ",Access 2500+ AI tools in one app.,Everyone,,3.1,1752256433.0,"Mar 9, 2023",,Free,0.0,False,True,https://play.google.com/store/apps/details?id=in.blueplanetapps.oceansofai&hl=en&gl=us,https://play-lh.googleusercontent.com/JFGEn6n3Waa8wp0YWCN5j3Z6zPPvGoZQS_RfVer7nhA0SsGQmuvYX7F4wRkGMnT9pq8,TOOLS,50,16,16,101,321,2026-02-21T08:11:48.683279
com.letsappbuilder,AI App Maker Builder Appy Pie,Appy Pie LLP,Tools,AI Coding Assistants,3.9415386,373564,13396,8794537,"Appy Pie's No-code AI App Builder (https://www.appypie.com/) lets you build an Android, iPhone, or PWA App and launch it on app stores without coding or programming skills. Enter a text description of the kind of app you need on the AI App Maker platform and let Appy Pie's intuitive AI do the rest. Convert text into app with AI App Builder Appy Pie to help your business grow and reach customers globally!


""Make an app, as easy as pie!""


Appy Pie – the AI app builder lets you make an app for your start-up and is also ideal for small businesses, supporting them to make their products and services available to a broader audience.


Make your own app the no-code way, with advanced features, and carry your business to every mobile device. Tap into the power of Appy Pie's AI App Maker.


Appy Pie democratizes the design and development of applications as it lets everyone create their own AI mobile apps, irrespective of their technical skills, coding knowledge, and budget restri",Create an App with Appy Pie’s AI App Builder -No Coding Needed. Make an App,Everyone,,3.4.32,1755186344.0,"Jan 27, 2017",,Free,0.0,False,True,https://play.google.com/store/apps/details?id=com.letsappbuilder&hl=en&gl=us,https://play-lh.googleusercontent.com/YcXfs6vlxTk-NJxpDg52fQAhSa7doDzphN1N5-H1cKh5SxfALvFpBWrtcsTKNtrHQPY,TOOLS,75852,12002,14685,26559,244438,2026-02-21T08:11:52.292890
xyz.chatboxapp.chatbox,Chatbox AI: Powerful AI Client,Mediocre Company,Tools,AI Coding Assistants,4.1,516,89,120981,"Unleash the Power of AI in Your Pocket! 

Chatbox AI is a powerful, universal AI client that seamlessly connects you with the world's leading AI models. Available everywhere you need it - from desktop (Windows, MacOS, Linux) to mobile and web, it's your go-to AI companion on any device.

KEY FEATURES:
• Chat with Multiple AI Models - Access various cutting-edge AI models for different needs
• Smart File Understanding - Upload documents, images, or code files for instant AI analysis
• Code Assistant - Generate, review, and optimize code with AI-powered suggestions
• Image Generation - Transform your ideas into stunning visuals with text-to-image generation
• LaTeX & Markdown Support - Perfect for academic writing and technical documentation
• Local Data Storage - Your conversations stay private with secure local storage
• Cross-Device Sync - Seamlessly work across all your devices
• Advanced Search - Quickly find previous conversations and important information

PERFECT FO",Chatbox AI - A unified client connecting you to top AI models.,Teen,,Varies with device,,"Jan 7, 2024",,Free,0.0,False,True,https://play.google.com/store/apps/details?id=xyz.chatboxapp.chatbox&hl=en&gl=us,https://play-lh.googleusercontent.com/WjV-C8W-rEHQOHy71SlLINd2FO5Bjs7oSujuAxhH2L5ngbMBMLToTNPP6ofeR6umlA,TOOLS,48,24,40,96,298,2026-02-21T08:11:55.255553
com.learnaibasic.app,Learn AI,Technology Channel,Education,AI Coding Assistants,4.4761906,586,26,59142,"🚀 Learn AI Skill– Earn a Professional Certification! 🚀

<b>Welcome to Learn AI App</b>
Master essential topics like Introduction to Artificial Intelligence, Machine Learning, Generative AI, AGI, Deep Learning, and Prompt Engineering. After completion give one exam and earn a professional AI certification to showcase your new expertise.

Whether you’re exploring AI for the first time or looking to boost your skills, our step-by-step lessons make learning simple and rewarding. Start your journey today and unlock the limitless potential of artificial intelligence now!

<b>Why AI Skills Are Important Today?</b>
● Career Opportunities and High Demand.
● Competitive Advantage in Any Field.
● Automation and Efficiency.
● Data-Driven Decision Making.
● Empowering Creativity and Innovation.
● Personal and Professional Growth.
● Preparing for Future Technologies.
● Entrepreneurial Opportunities.
● Improving Social Impact and Solving Real-World Problems.


<b>Topics Covered:</b","Build Your AI Skill with the Learn AI App, the ultimate AI Course for beginners.",Everyone,,1.0.0,1771127133.0,"Jan 28, 2025",,Free,0.0,False,True,https://play.google.com/store/apps/details?id=com.learnaibasic.app&hl=en&gl=us,https://play-lh.googleusercontent.com/1n_FhDaIaqhdqvVOih5VgErEZjZbUPq8iYUc0s0aDNMs5IqYWJZK8VfX47myiChD1kE,EDUCATION,55,0,13,55,460,2026-02-21T08:11:59.146893
com.turbofasttools.geniusai,Clever AI Hub - Pro AI Agents,Neurolify,Productivity,AI Coding Assistants,4.66,458,52,20858,"Embark on an unprecedented AI odyssey with Clever AI Hub, your central hub for groundbreaking AI agents and a revolutionary AI experience. Immerse yourself in a world where  DeepSeek-R1,  DeepSeek-V3, Mistral, o3, o4-mini, GPT-5.2, GPT-4o mini, GPT-4.1, gpt-realtime, Gemini 3 Pro, Gemini 3 Flash, GPT Image 1.5, Gemini 3 Flash Image (aka nano-banana), DALL-E 3, Flux, Claude 4.5 Opus, Stablediffusion 3 Ultra, Runway Gen-4.5, Veo 3.1, Kling AI  and more converge seamlessly within a singular, user-centric platform. Explore freely and shape your personalized AI agent with the prowess of any AI model, whether it's GPT-4.1, Llama, Sora, DALL-E, Stable diffusion, Runway or others. Unlock the limitless potential of AI agents without the hassle of multiple installations or payments. From precision question answering to generating art, essays, text, audio, and video, Clever AI Hub is your unparalleled one-stop destination for a fast, customizable, personalized AI adventure. Welcome to the future,","From chat to photo & video generation powered by Voe3.1, Gemini, Grok and Claude",Everyone,,9.22.15,1769586993.0,"Jul 10, 2023",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.turbofasttools.geniusai&hl=en&gl=us,https://play-lh.googleusercontent.com/IOc0HkJZBlhYfWyq-JW1icxOfBSX9h2GgRCRf5ihUlsDijqKamrDroW7bJlAxMKhgw,PRODUCTIVITY,13,0,22,54,364,2026-02-21T08:12:02.698366
ch.rea.app,myReach - AI Assistant,myReach SA,Productivity,Productivity AI,4.121212,64,14,10251,"myReach is a powerful AI-driven app for search and knowledge management. By unlocking your company’s collective insights, it empowers internal teams and external clients to find the answers they need – whether through a centralised knowledge base or an AI chatbot for customer interactions.

CENTRALISE YOUR KNOWLEDGE
- Save all data types (files, websites, audio, notes, etc.) in an interconnected 3D visualiser
- Search across your company’s information to find the answers you need
- Transcribe audios and summarise long PDFs automatically

GET INSTANT ANSWERS 24/7
- Get answers in Natural Language using myReach’s Generative AI capabilities
- Support for +72 languages with accurate, fact-checked answers from your knowledge base
- Every response includes a reference to the original source, paragraph and page of the information

BUILD A PERSONAL AI ASSISTANT
- Deploy a custom Genie on your website to manage customer inquiries and provide seamless support
- Tailor its appearanc",AI for Search and discovery,Everyone,,2.43.1,1770312898.0,"Dec 1, 2021",,Free,0.0,False,True,https://play.google.com/store/apps/details?id=ch.rea.app&hl=en&gl=us,https://play-lh.googleusercontent.com/b8arLXrdga6OckJoc988CcabII9FYc7XMPfSBlNI_T58wcfFQY33beEw48-mtlBYuBs,PRODUCTIVITY,7,1,3,11,38,2026-02-21T08:12:06.082631
com.ariesapp.elisi.elisiwrapper,Elisi: AI Smart Task Planner,"Elisi Studios, Inc.",Productivity,Productivity AI,3.67,947,102,125018,"Unleash peak productivity with Elisi, your AI Smart Planner & Task Manager. Get intelligent organization for tasks, lists, notes, habits, moods and expenses, all powered by our advanced AI to bring clarity and structure to your busy daily life.
🚀 AI-POWERED PRODUCTIVITY
- Effortless Task Creation & Breakdown: Simply speak to our AI to instantly create tasks and break them down into manageable steps.
- Intelligent Project Brainstorming: Let our AI brainstorm detailed project structures for you, complete with actionable steps and clear organization.
- Adaptive Weekly Planning: Experience a smarter schedule with AI that auto-adjusts your weekly plan and helps you build a better, more efficient system over time.
UNIQUE VISUAL ORGANIZATION
- Organize your daily planner naturally with our innovative tree structure.
- Create unlimited nested levels to break down complex projects into manageable checklists.
- Get a clear overview of your priorities at a glance.
- Enjoy a clean, distra",Todo List Pro Scheduler,Everyone,,8.57.0130,1771657134.0,"Feb 20, 2018",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.ariesapp.elisi.elisiwrapper&hl=en&gl=us,https://play-lh.googleusercontent.com/7lElAr7D4kAXLs0MGyPXKUVSfqZLL7nMCUXOxoXA41kc2aWKvED8TZ6fwaiyB2MFTQ,PRODUCTIVITY,179,63,75,184,433,2026-02-21T08:12:08.828385
notion.id,"Notion: Notes, Tasks, AI","Notion Labs, Inc.",Productivity,Productivity AI,4.677448,337893,4470,34372329,"Notion is an AI-powered all-in-one workspace that helps individuals and teams write notes, manage tasks, organize projects, and collaborate in one place. Whether you’re tracking personal to-do lists, writing and organizing class notes, or managing projects with a team, Notion helps users plan work, stay organized, and achieve goals.

""AI's everything app"" — Forbes

Notion is a productivity app where you can write, plan, and organize your notes, projects, tasks and more. Ask Notion AI about project updates, upcoming tasks, and suggestions for a more streamlined workflow.

Simplify writing notes, project and task management, and collaboration. Whether for personal, student or professional use, Notion scales to meet your individual needs with customization tools for everyone.

NEW features:
• AI Meeting Notes: Perfect meeting memory. Your notetaker catches every detail and delivers actionable summaries, right where you work.
• Maps View: Turn databases into interactive maps. Use","Write notes, plan projects and organize tasks easily in one connected workspace",Everyone,,0.6.3658,1771558572.0,"Jun 5, 2018",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=notion.id&hl=en&gl=us,https://play-lh.googleusercontent.com/vaxxIC1qaXOd1q1hmL7c66N-Mp4LXuQIuBZGM0dPIbwmyWcJAXbhIIZ8hNBWvar54c_j,PRODUCTIVITY,12414,4777,8820,27240,284595,2026-02-21T08:12:11.098266
com.hubx.noteai,Note AI: Smart Note Taker,HubX,Productivity,Productivity AI,4.3271027,8454,135,404040,"Unlock Smarter Note-Taking with Note AI
Struggling to keep with the notes while in the class or in a meeting? Say goodbye to the hassle of manual note-taking! Note AI will transform the way you capture, organize, and study. Get ready to experience effortless, AI-powered notes that will improve your productivity and learning!

Effortless Transcription, Anytime, Anywhere
Note AI's cutting-edge technology lets you easily transcribe audio to text. No more missing important details. Record lectures, meetings, and voice memos. Record and transcribe with a single tap. Perfect for students, professionals, and anyone who needs to capture important details without the hassle of typing.

Why You’ll Love It:
• AI-Powered Notes: Transcribe your audio into clean, organized text.
• Transcribe Video to Text: Upload and transcribe videos effortlessly.
• Multiple Languages: Transcribe and translate in over 50 languages.
• Voice to Text: Capture your thoughts hands-free, whether you're on the g",Transcribe audio to text instantly—speech to text & AI-powered note-taking!,Everyone,,1.2.2,1771343536.0,"Feb 28, 2025",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.hubx.noteai&hl=en&gl=us,https://play-lh.googleusercontent.com/qp0_yY3yTcC2IBHspEIdfbi-cbp53nOeh4QCc_CJrfMxxowW9_cUj8rWgRLAGBg8FTo,PRODUCTIVITY,945,150,389,627,6316,2026-02-21T08:12:14.609439
